270;Olymp;;42;126;112;82;58;;;;Langarm;modern fit;;;;;;;;20130407
271;Olymp;;43;132;122;85;58;;;;Langarm;modern fit;;;;;;;;20130407
272;Olymp;;44;132;122;85;58;;;;Langarm;modern fit;;;;;;;;20130407
273;Olymp;;45;138;130;85;58;;;;Langarm;modern fit;;;;;;;;20130407
274;Olymp;;46;138;130;85;58;;;;Langarm;modern fit;;;;;;;;20130407
275;Olymp;;47;144;136;90;58;;;;Langarm;modern fit;;;;;;;;20130407
276;Olymp;;48;144;136;90;58;;;;Langarm;modern fit;;;;;;;;20130407
277;Olymp;;37;114;102;85;69;;;;Langarm;modern fit;;;;;;;;20130407
278;Olymp;;38;114;102;85;69;;;;Langarm;modern fit;;;;;;;;20130407
279;Olymp;;39;120;106;85;69;;;;Langarm;modern fit;;;;;;;;20130407
280;Olymp;;40;120;106;85;69;;;;Langarm;modern fit;;;;;;;;20130407
281;Olymp;;41;126;112;85;69;;;;Langarm;modern fit;;;;;;;;20130407
282;Olymp;;42;126;112;85;69;;;;Langarm;modern fit;;;;;;;;20130407
283;Olymp;;43;132;122;90;69;;;;Langarm;modern fit;;;;;;;;20130407
284;Olymp;;44;132;122;90;69;;;;Langarm;modern fit;;;;;;;;20130407
285;Olymp;;45;138;130;90;69;;;;Langarm;modern fit;;;;;;;;20130407
286;Olymp;;46;138;130;90;69;;;;Langarm;modern fit;;;;;;;;20130407
287;Olymp;;47;144;136;90;69;;;;Langarm;modern fit;;;;;;;;20130407
288;Olymp;;48;144;136;90;69;;;;Langarm;modern fit;;;;;;;;20130407
289;Olymp;;37;114;102;90;72;;;;Langarm;modern fit;;;;;;;;20130407
290;Olymp;;38;114;102;90;72;;;;Langarm;modern fit;;;;;;;;20130407
291;Olymp;;39;120;106;90;72;;;;Langarm;modern fit;;;;;;;;20130407
